class,gyroX,gyroY,gyroZ,accX,accY,accZ
5,0.05757405,-0.15454891,-0.06666067,0.54381895,0.31823707,0.27976608
5,0.04352415,0.30176744,-0.0129045285,1.2783573,2.7906985,2.0171404
5,-0.00290161,-0.02321288,-0.028176159,-0.4428122,1.8444101,-0.19334602
5,-0.01450805,0.124005646,0.009697486,1.836803,2.940623,-0.9748812
5,-0.020616703,0.09896017,-0.0031306844,-0.442299,1.8476584,1.1767073
5,0.066737026,-0.052534413,0.002977968,-0.7507992,0.76247936,2.791296
5,0.027030786,0.01160644,-0.022067508,-0.7923492,0.95108724,-0.07748985
5,-0.02611449,0.021380283,0.051236324,0.885093,-0.8465764,0.4308195
5,0.0056505036,0.31520647,0.05795584,0.86842394,1.1516722,-0.46403313
5,-0.07437284,0.18142697,0.03718642,0.21034074,0.69006795,-0.5060415
5,0.00992656,-0.035430185,-0.046502117,0.4496529,0.021067977,0.43426323
5,0.021533,0.06047566,-0.07765625,-0.4204346,-0.95638794,1.0311337
5,-0.0926988,-0.12522738,-0.13629931,0.65499306,0.38857633,-1.2326488
5,-0.05665775,0.076358154,-0.067882404,0.03318715,0.76446,-1.6929021
5,-0.071318515,0.1459968,-0.008628472,1.9984956,-0.17513865,0.24891186
5,-0.01450805,0.03481932,-0.019013181,-0.20861888,-1.2249291,1.4171877
5,0.04230242,0.043982297,0.024358252,-0.24356604,0.29847386,0.12649918
5,0.030695979,0.12889257,0.02985604,-0.585853,0.05427289,0.37552834
5,0.08750644,0.1600467,-0.028176159,0.652282,-0.2125786,1.4256
5,0.09605856,-0.29993483,-0.08071057,0.14226818,1.0021126,-1.4308615
5,0.104610674,-0.050701816,0.05429065,-0.9308388,0.5921551,0.3798561
5,-0.06887506,0.19303341,0.058566704,-0.8678713,-0.24762678,0.8336935
5,-0.05971208,-0.07147124,-0.0092393365,-1.7274083,-0.79425997,0.9620924
5,0.0032070426,-0.0061086523,-0.01779145,1.9665015,0.82337326,-0.108519554
5,0.05513059,0.01282817,-0.011682798,-1.6141467,-1.2695413,1.3833828
5,0.016646078,-0.081855945,0.006032294,0.27211237,-0.12815297,-0.7784538
5,-0.048716504,0.037873644,-0.03306308,0.48509192,0.41629076,-1.084405
5,0.05024367,-0.18753563,-0.099647395,2.2187788,-0.092197,1.389267
5,0.02275473,-0.043982297,-0.10392345,0.66911983,-0.125314,-0.3812132
5,-0.049938235,-0.099571034,-0.06421721,0.98893857,-0.4870469,-1.0913162
5,0.02397646,0.28527406,0.04268421,0.48091125,-0.24232435,-0.9560299
5,0.065515295,0.24495697,-0.01779145,0.58143616,0.0057145357,-0.4112625
5,-0.012064588,0.103847094,-0.00496328,-0.08353114,-0.29227006,0.51124096
5,-0.00045814895,-0.002443461,-0.040393464,0.5718529,0.44821584,0.52609444
5,0.027641652,-0.093462385,-0.014126259,1.7575297,-0.5437561,-0.7320757
5,0.025198191,-0.099571034,-0.09353874,0.63505435,-0.74285996,-1.3462696
5,-0.00045814895,-0.058643065,-0.060552016,-0.04831481,-1.029788,0.20301342
5,0.004428773,0.06780604,-0.017180584,0.53895664,0.100798726,0.90663815
5,0.0013744468,-0.021991149,-0.0019089539,-0.0055072308,-1.0174608,0.8578186
5,0.055741455,0.09040806,0.08544478,-1.1523578,-2.3205652,0.73466873
5,-0.019394971,0.056199603,0.05795584,-0.3232479,0.44828868,1.0558805
5,0.006872234,-0.03359759,-0.03306308,0.6822312,-0.19784117,-0.5585995
5,-0.13118331,0.19181168,0.1184315,-0.83721626,-0.80351686,1.371685
5,-0.13057245,-0.18387043,-0.007406741,0.042553663,-2.5046191,-1.6504335
5,0.018478673,0.050701816,0.0005345071,0.067864895,-0.53512496,0.08336067
5,-0.0041233404,0.09162979,-0.0025198192,0.33084846,-0.3984756,-0.11409855
5,0.033750303,0.1826487,-0.017180584,-0.9333348,-1.6972084,0.5323696
5,-0.012064588,-0.021380283,-0.048334714,0.6903701,-0.6915947,0.36403656
5,-0.015118915,0.014049901,0.0048105638,-0.14436436,0.25201362,0.8339491
5,-0.0035124752,0.0030543262,0.042073343,-0.7302109,0.5163032,0.6629114
5,0.012980887,-0.10873401,0.018860465,-0.38394666,1.4584436,0.80206394
5,0.0038179078,-0.057421334,0.07322747,-0.3429079,1.8922161,1.1472254
5,-0.008399397,-0.05131268,0.07261661,-1.3062521,1.8950796,0.62055874
5,-0.0022907446,-0.14905111,-0.022067508,-0.7376108,2.2796915,0.47475147
5,0.02031127,-0.06963864,-0.04222606,-0.36742902,1.4672073,0.63437366
5,-0.02611449,-0.108123146,-0.08498663,0.66375923,2.3156612,0.38953876
5,0.014202617,-0.20586158,-0.11308643,0.9926939,2.4436073,-0.97909546
5,-0.058490347,0.08979719,-0.021456642,0.12906146,1.7394463,-0.04440689
5,-0.00290161,-0.07391469,-0.046502117,0.42285013,-0.960956,0.9775591
5,-0.0022907446,-0.037873644,-0.028176159,-0.12067938,0.16444734,0.45986557
5,0.0038179078,-0.055588737,-0.0067958757,0.16768193,1.2503281,-0.84996414
5,0.03313944,-0.028710667,0.0139735425,0.16471934,0.4355929,-1.7092934
5,-0.010842858,-0.02565634,0.026190847,-1.2583938,0.1321933,-0.48607063
5,0.0038179078,-0.1423316,-0.20227276,0.27982092,1.7911552,1.7168446
5,-0.053603426,0.013439035,0.041462477,0.1980567,-1.0433539,0.7882414
5,0.008093964,0.27916542,0.02985604,0.16671729,0.0036329478,0.09576416
5,0.023365596,-0.1966986,-0.00496328,-0.22091222,-0.35001624,0.46505642
5,0.008093964,0.0012217305,0.0005345071,-0.8199918,-0.3138105,-0.67278767
5,0.025198191,0.07574729,-0.070936725,-0.6134838,-0.65479505,0.36686325
5,0.028252518,-0.08368854,-0.05505423,0.90511584,-0.3209205,-0.9315481
5,0.012370021,0.09285152,-0.03733914,0.06362772,-0.9601119,-0.43934917
5,0.0355829,0.021380283,-0.048334714,-0.12496853,-1.0168909,0.58374405
5,-0.029168816,0.017715093,-0.022067508,-0.39288342,-0.47654462,-0.06542683
5,-0.0364992,-0.11728613,-0.14424056,-0.060649633,-1.4998325,0.74279594
5,-0.025503624,0.031154128,-0.19738583,2.5313847,0.8887634,-0.6212578
5,-0.13790283,0.3213151,-0.047112983,3.651003,0.8636723,1.9195023
5,-0.25213462,0.06169739,-0.13019066,2.110745,2.2349956,0.5854864
5,-0.05787948,0.4007276,0.094607756,2.5604343,-0.39632297,1.667244
5,0.12843442,0.2742785,-0.00496328,-1.2136352,-0.50004417,-0.20440197
5,-0.15500705,-0.07147124,0.012751812,-0.7332752,-0.26337782,-1.6118555
5,0.028863383,0.1020145,0.010308351,0.22534251,1.570917,0.69606686
5,0.041691553,-0.08002335,-7.6358156e-05,-1.6827153,1.4746642,-0.33865452
5,0.0025961774,-0.15760323,0.0011453723,-1.473701,0.11309308,0.5897131
5,0.04046982,0.25228736,0.051847186,-0.7411357,-0.11082448,-0.62355995
5,0.011148291,0.02321288,-0.0061850105,0.55040026,-0.701656,0.51481915
5,0.06429356,0.03848451,0.00908662,-0.3632195,0.48835915,-0.009586334
5,-0.09086621,-0.01038471,0.07383834,0.2000246,-1.0276068,0.47593403
5,-0.1049161,0.03848451,0.05062546,-0.6413746,-2.9255362,1.4835596
5,0.039858956,-0.04886922,0.0017562376,-0.5014484,-2.3408318,1.4805269
5,-0.02611449,0.08246681,0.034742963,0.39884973,-1.4944651,0.32430553
5,-0.041996986,-0.07819075,-0.025732698,-0.9970778,-0.72921693,0.12300682
5,-0.069485925,-0.021991149,-0.01779145,-0.3731196,1.194695,-0.21377945
5,-0.0786489,-0.0421497,0.027412578,-0.78345215,1.0488371,0.020175934
5,-0.0346666,0.16249016,-0.0006872234,0.12386155,1.1454631,-1.4434338
5,-0.071318515,-0.12217305,-0.031230485,0.36111498,1.014438,1.2189245
5,-0.084146686,0.08124508,-0.031230485,0.80679584,0.07024506,0.43300438
5,0.02397646,-0.13316862,-0.09292787,-0.7967005,0.488348,-1.7454453
5,0.010537425,-0.18142697,-0.04466952,0.044247866,0.3769405,-0.32911873
5,-0.059101213,0.0983493,-0.013515393,0.69985056,1.6684786,-1.509078
5,-0.037110064,0.09712757,-0.023289237,-0.067103624,-1.6813908,-0.8012562
5,-0.023060163,-0.07880162,-0.009850202,0.2619908,-1.5478818,0.37824535
5,-0.019394971,-0.05497787,-0.032452215,-0.980422,-1.4057873,0.26805305
5,0.014813482,-0.039095376,-0.07826711,1.5314102,-1.549324,0.63356304
5,-0.29978213,0.14782938,-0.1698969,1.614692,-0.07411423,-0.07558918
5,0.037415497,0.10995574,-0.27313313,3.3294413,1.1323174,-0.48576355
5,-0.05177083,0.073303826,-0.24503332,2.6598897,-0.026576161,-3.477601
5,-0.32910365,0.002443461,0.05062546,0.72167444,0.77058506,-0.8135328
5,-0.1525636,0.010995574,-0.11552989,1.5270498,-0.4497187,-0.66544724
5,0.013591751,0.0,-0.055665094,2.4297712,1.4491104,0.6129303
5,0.04230242,-0.07147124,-0.015347989,-0.21671343,0.40350676,0.84458256
5,0.089949906,-0.086132,-0.03428481,-1.4770474,0.7746627,0.7845011
5,0.054519724,0.029321533,-0.0092393365,-0.29294896,-0.68749815,-0.43063164
5,0.0025961774,-0.052534413,0.05062546,-0.56661844,0.12888461,0.11010265
5,-0.0010690142,-0.073303826,0.034742963,-0.55776954,0.40598726,0.654377
5,0.025198191,-0.09468412,0.0017562376,-0.368582,0.57388556,1.1685972
5,-0.08659015,0.05131268,0.061621033,-0.86192286,0.52423674,-0.29769325
5,0.0025961774,-0.10445796,0.027412578,-0.21361232,-0.6766443,0.91625595
5,0.0777326,-0.029932396,0.06895141,0.13265371,-0.12571329,1.2175503
5,0.04596761,0.034208454,0.09155343,-2.7185981,-0.37651977,0.88039684
5,0.075289145,-0.1685988,0.04390594,-2.356641,-0.6403259,2.0291824
5,-0.020005837,-0.023823744,0.06772968,-2.035552,-0.53472507,2.1070309
5,-0.035888333,0.20586158,0.011530082,-3.0119095,-0.44324836,1.0280151
5,0.02275473,-0.07147124,-0.019013181,-0.9461216,-0.5573821,-0.31701946
5,-0.19593503,0.4361578,0.13553573,0.5772822,-0.3661715,-1.2397652
5,0.008093964,-0.028710667,0.13003793,-0.02995658,-0.9623791,-2.244502
5,0.05207626,-0.26328292,-0.0819323,-0.8593335,0.26878718,-0.2750969
5,0.0032070426,-0.11301007,-0.021456642,0.61726785,-0.366756,0.67668056
5,-0.012675454,-0.14110987,0.3114649,-1.6757798,-0.7941567,1.9480925
5,0.056352317,-0.19730948,-0.09659307,-0.19557095,0.7507101,-0.81398964
5,-0.058490347,0.13255776,-0.026343564,2.5860481,0.123968035,0.449152
5,-0.051159963,0.11178834,0.0762818,0.116692066,-0.91259235,0.8796978
5,0.0056505036,0.022602014,0.012140946,-0.2375791,-0.21157464,1.8272476
5,-0.054825157,-0.12217305,-0.0037415496,1.2511308,0.9293662,-1.00315
5,0.0062613687,0.06658431,0.011530082,0.46938324,0.10619688,0.11618996
5,0.028252518,-0.014049901,0.010919216,0.32049668,-0.15456404,-0.5508537
5,0.041080687,-0.042760566,0.098883815,-1.8978025,-1.395599,-0.09238815
5,-0.026725354,-0.045814894,0.17035505,-2.20782,-1.0086577,-0.20963478
5,-0.04505131,0.13316862,0.5313764,-0.933916,-0.36700815,-0.5525408
5,-0.08964448,-0.11789699,0.1428661,-2.7521358,-2.012026,1.8174334
5,-0.00045814895,-0.008552114,0.102549,-2.7583175,-0.2305252,-0.066786766
5,-0.046883907,-0.037873644,0.046960264,1.3888127,0.3461228,-0.5008154
5,0.020922136,-0.021380283,-0.030619621,0.7555499,1.3027406,-0.011911392
5,-0.005955936,0.022602014,-0.070936725,2.5727735,0.6496758,-0.192482
5,0.05024367,-0.1600467,-0.09476047,1.9132606,1.5773495,-1.998631
5,0.027641652,0.069027774,-0.06971499,2.255182,0.8008219,0.8879757
5,0.025809057,-0.10934488,-0.06849326,1.7591152,0.64949703,0.21692848
5,-0.012675454,0.089186326,-0.023289237,1.7146299,-0.07048404,-1.1593695
5,-0.013286319,0.08307768,-0.06116288,2.7014437,0.6746115,-1.9690061
5,-0.024281893,0.096516706,-0.033673946,2.7542827,-0.49862528,-0.5243645
5,-0.046883907,-0.09040806,-0.055665094,2.1487806,-0.24191216,-0.05604267
5,-0.1067487,-0.06169739,0.0011453723,1.2379395,-1.5226916,1.7790298
5,-0.030390546,-0.07513642,-0.014737124,-0.115952134,-0.727381,1.0204668
5,-0.0096211275,0.044593163,-0.02695443,0.6671703,-1.003375,0.5493889
5,-0.06093381,-0.10140363,-0.030619621,0.71597457,-1.4488246,0.062253
5,-0.021838432,0.115453534,0.00908662,0.29375672,0.24488717,-0.40240955
5,-0.13118331,-0.09468412,-0.05505423,1.4106803,-0.04905939,0.88347626
5,-0.02977968,0.27122417,-0.025121834,0.82087827,-1.0969629,-2.6775298
5,-0.031001411,-0.19058995,-0.118584216,2.2368212,-0.32884288,0.7535877
5,0.0056505036,0.12644911,-0.117362484,0.90882254,1.2573724,2.5369701
5,-0.05299256,0.03359759,-0.105756044,1.7647362,-0.1718016,-0.2857418
5,-0.0065668016,-0.0061086523,-0.05933029,0.9329817,-0.47921562,0.4913044
5,-0.09819659,0.037873644,0.05795584,1.2742314,0.24052432,1.421915
5,-0.0041233404,-0.12644911,-0.07032586,1.0390389,0.25513923,-0.75529385
5,0.047800206,0.009773844,-0.0006872234,-0.15988946,-0.16487893,-0.46307468
5,0.019700404,0.092240654,0.06772968,-1.727001,0.0017698705,-0.7782955
5,0.004428773,-0.035430185,0.064064495,-1.6286794,0.20493037,-0.20401669
5,0.0154243475,0.081855945,0.11415544,-1.74348,-0.4105602,-0.46608353
5,0.07223482,0.017715093,0.1324814,-2.2308195,-1.0377297,0.24950504
5,0.0795652,-0.01282817,0.09521862,-2.199397,-0.3111152,-1.1554155
5,-0.015118915,-0.06963864,0.032910366,-0.72953653,0.9243355,0.9560032
5,-0.00045814895,-0.13988814,-0.027565295,-0.7477169,0.9032178,-2.2446556
5,-0.050549097,0.07941248,0.006032294,-0.60673285,-0.22670078,-1.4001484
5,-0.07070765,0.08246681,-0.05627596,0.759274,-0.068264365,-1.5097799
5,-0.094531395,-0.01038471,-0.094149604,1.4806212,-0.18274635,2.3970118
5,0.0062613687,-0.17531833,-0.08865182,1.0978867,-0.3233127,1.8656712
5,0.012980887,0.04337143,-0.12713633,2.202037,-0.16860965,0.88140583
5,0.021533,0.018325957,-0.16012305,2.224247,1.2479644,-1.3765974
5,-0.0053450707,0.13622294,-0.09170614,1.4574728,1.9655557,-0.6373291
5,-0.03894266,0.03604105,-0.09659307,1.7099202,0.5427729,-0.9040632
5,-0.098807454,0.06352998,-0.0397826,3.4493208,1.4238354,0.08894825
5,-0.05971208,0.031154128,0.0035888334,0.3197143,0.6207337,-0.35081577
5,-0.020616703,0.21868975,-0.0092393365,-0.367476,-1.9789062,1.4526281
5,-0.08781188,-0.09285152,0.0041996986,-0.3479824,-0.3816329,-0.686553
5,-0.064599,-0.25778514,0.008475755,-1.7476909,-0.8229231,1.5282602
5,-0.08964448,-0.25717425,-0.008017606,-0.36769676,-0.7709846,-0.22881317
5,-0.043829583,0.43676865,0.08666651,-0.14828277,-0.28935236,0.9191227
5,-0.010231993,0.17470746,0.029245174,0.76650786,2.088137,-2.7055483
5,-0.0016798794,-0.057421334,0.0139735425,-0.8549504,-0.28321952,2.5493174
5,-0.01450805,0.2284636,0.026190847,-0.16227889,1.0055676,-1.1947708
5,0.0062613687,0.13500121,0.008475755,-1.1483706,-0.15832359,-0.094558716
5,-0.02977968,0.027488936,0.013362677,0.8676617,0.5482436,-0.8859587
5,0.019089539,0.10751228,-0.0037415496,0.26662946,-1.7498231,0.7774515
5,0.010537425,-0.06841691,0.013362677,1.9627209,-0.54506916,2.447713
5,-0.2753475,-0.03359759,0.05673411,0.61000824,-0.53751934,2.25449
5,-0.11835514,-0.008552114,-0.020845776,1.1133943,-0.63227934,1.9528723
5,-0.046883907,0.20219639,-0.04772385,1.6121397,0.44489607,-0.2753725
5,-0.07498371,0.13316862,0.024969118,1.5011475,-0.7743424,-0.6390743
5,-0.040775254,0.12461651,0.018860465,0.7882261,0.7252343,1.3074131
5,-0.040775254,0.05131268,0.0066431593,-0.40463042,-0.5255528,1.1134052
5,0.025198191,-0.056199603,-0.054443367,0.06545639,-0.10480933,-1.4521685
5,-0.060322944,0.07513642,-0.0006872234,-0.8107399,-2.2337544,1.3188877
5,0.027030786,-0.058643065,-0.0019089539,0.026809216,-0.7528187,0.41114044
5,0.028863383,0.039095376,0.026801713,-0.4266392,-1.1366422,0.041077614
5,0.014813482,0.04886922,0.0463494,-1.1770115,-0.38951546,1.0811872
5,-0.019394971,0.20341812,0.038408153,-0.7043114,-2.5729027,-0.9316826
5,0.077121735,-0.036651913,-0.050167307,-0.46154976,-3.2418432,1.0862217
5,-0.14401148,-0.4288274,0.07200574,-2.8184967,-3.278167,2.1082592
5,-0.01450805,0.04642576,0.13370313,-1.8110847,-1.6599786,-0.971118
5,-0.03772093,0.06414085,0.14592044,-3.6858613,-3.2723734,-1.0692606
5,0.06001751,-0.08307768,0.09399689,-1.2553649,1.1049513,-2.9447422
5,0.19013181,-0.106901415,0.013362677,-2.5097396,-0.28872648,-1.8672366
5,0.2060143,-0.053145275,0.083001316,-1.7959123,-0.19155893,-4.0968165
5,-0.055436023,0.05131268,0.18379408,-3.5877204,1.2262022,0.09566975
5,-0.16783522,-0.17837265,0.13859005,-0.77087784,1.4371448,1.9772806
5,-0.030390546,0.040927973,0.13859005,-1.4857036,0.9185491,0.22338772
5,0.004428773,-0.14355333,0.06834055,-2.593087,-0.31746113,0.7871113
5,0.029474247,0.037873644,0.020082194,0.91556716,1.3033452,0.27143192
5,0.071013086,0.13133603,0.009697486,-0.16133785,-0.67413837,0.4690132
5,0.08750644,0.059253927,-0.05627596,1.2569038,-0.17096147,1.1585054
5,-0.0035124752,0.12095132,-0.041615196,2.2361338,1.0481266,-1.0613947
5,-0.059101213,0.21319197,-0.014737124,1.963484,-1.4746552,1.3243036
5,-0.009010263,0.24190263,-0.10453431,3.4708045,-0.16006869,-2.5021958
5,-0.026725354,0.1966986,-0.28168523,3.8048458,0.898716,1.7742624
5,0.029474247,-0.04153884,-0.14424056,3.427577,-0.41600245,-1.5417318
5,-0.09330966,-0.059864793,-0.14729488,3.0191283,-0.9316354,0.82987976
5,-0.038331795,0.26206118,-0.028176159,3.3744447,-0.15632614,1.3857718
5,0.07162395,0.032375857,-0.23525947,1.8744633,0.29972464,2.2834806
5,0.00992656,0.10445796,-0.10819951,0.67045665,0.50909173,-0.8545532
5,-0.11285736,0.27550024,0.025579982,3.2091112,-0.53652334,2.4291382
5,0.088728175,-0.04886922,-0.05749769,1.5669016,-0.8992152,0.18370247
5,-0.10369437,0.115453534,0.008475755,-1.2091892,-1.3939085,0.8559475
5,0.025809057,0.087964594,0.032910366,-0.42933345,-1.6405253,-0.88986874
5,-0.095753126,-0.5345071,0.00908662,-0.31957746,-2.9166229,-1.6278615
5,0.12293663,-0.23823744,-0.023289237,0.3287996,-3.6271122,-2.6189694
5,0.04046982,-0.18753563,0.018860465,-0.12898993,-2.2588406,0.3979721
5,-0.008399397,-0.05375614,0.1043816,-1.7836491,-0.8337549,0.10577297
5,-0.0022907446,0.19364429,0.16241379,-0.031404972,-2.1094544,1.377512
5,0.028252518,0.061086524,0.19967657,-1.4455674,-3.2950945,3.4451742
5,0.016035212,-0.014049901,0.1782963,-0.26526672,-0.6466679,-0.37948132
5,0.013591751,0.013439035,0.20639609,-1.0366489,-0.40189785,0.32099915
5,0.03863723,-0.09407325,0.17035505,0.07614696,0.26348814,0.62608147
5,-0.04932737,0.023823744,0.11965323,0.06294656,1.339663,-0.90623283
5,-0.0096211275,0.06352998,0.044516806,1.8842378,1.3930384,0.29321003
5,-0.01450805,-0.105068825,0.101938136,-1.082515,0.68218124,0.2274828
5,-0.09819659,0.15515977,0.20334177,0.11185539,0.3166456,1.7711229
5,-0.032223143,-0.055588737,0.21555908,-0.80669475,0.8018251,-0.90748215
5,-0.025503624,0.15699236,0.28764117,-0.35737923,2.2127545,-1.6018848
5,0.029474247,0.023823744,0.15813774,-0.21254128,0.82937264,1.6029625
5,0.101556346,0.042760566,0.058566704,-0.2732284,0.6365844,1.7028093
5,0.075289145,0.02076942,-0.021456642,-0.38968313,0.938872,-0.5941515
5,0.0025961774,-0.06536258,-0.07154759,1.5160517,0.7224035,0.097681046
5,-0.0010690142,-0.02443461,-0.15462527,2.9564655,-1.0015733,0.81486416
5,0.03313944,0.04886922,-0.23159428,4.8323727,-0.05358831,-0.71993256
5,-0.15317446,0.052534413,-0.18639025,4.079687,0.8257365,0.39322758
5,-0.12507465,-0.014660766,-0.15829046,4.9855475,0.77667123,0.119044304
5,-0.04810564,0.15699236,-0.14790575,3.701137,1.0992069,-0.31243896
5,-0.025503624,-0.016493361,-0.015958855,3.647039,2.61145,2.1666174
5,-0.06582073,0.035430185,0.028634308,-0.53981996,-0.35823536,0.045163155
5,0.0936151,0.124005646,0.015806139,0.054612517,0.24071379,0.059057236
5,-0.043829583,-0.1459968,0.06650795,-0.68229765,-0.3460223,0.9186487
5,0.21578814,-0.008552114,-0.018402316,-0.3444085,0.4640273,-1.2519503
5,0.11377365,-0.13072516,-0.07582365,-0.8918968,-0.5914689,-1.8844938
5,0.0050396384,-0.13316862,0.0182496,-0.26541293,-0.3139358,-0.61732864
5,0.011759156,0.004886922,0.041462477,0.15854108,-0.9296364,-2.0321412
5,0.15897769,-0.01160644,-0.050167307,-0.4240563,-0.75693953,-2.304296
5,0.046578474,0.20280726,-0.012293663,-1.385498,-0.88566446,-2.2373266
5,0.018478673,-0.18997909,-0.07765625,0.88368845,-1.2823536,0.5941324
5,-0.055436023,0.100792766,-0.064828075,1.577644,-0.30535722,-1.6325774
5,0.004428773,-0.040927973,-0.10881037,1.4747453,-0.5764306,1.8098383
5,-0.034055736,-0.093462385,-0.10514518,2.2829127,-0.8017263,-2.0442324
5,0.022143865,0.105068825,-0.18822286,2.4302797,0.054416806,-2.08185
5,-0.1085813,0.028099801,-0.111253835,2.8268998,0.7870451,-1.3689308
5,-0.043829583,0.05681047,-0.14912748,2.201854,0.9977867,-0.06659222
5,0.012370021,-0.15760323,-0.21876612,1.0006056,0.90805995,0.11111164
5,-0.062155537,-0.02687807,-0.064828075,1.6150904,1.3464308,0.27982807
5,-0.02611449,-0.10262536,-0.023900103,1.9239972,2.0691366,-0.34290504
5,-0.01450805,0.17470746,-0.0061850105,0.27399492,-0.21578825,0.42888927
5,-0.071318515,-0.06658431,-0.030619621,0.16353011,-0.80586743,-0.62458897
5,0.014813482,-0.20952678,-0.03306308,-0.6283784,-0.8567371,0.76138306
5,-0.04260785,-0.12522738,0.006032294,-0.45345402,-0.3963775,0.3194294
5,-0.021838432,-0.040317107,-0.0025198192,0.502944,-1.4243201,-0.072883606
5,-0.0065668016,-0.010995574,0.026190847,0.30468488,-0.8330996,-0.3522339
5,0.05390886,-0.0012217305,-0.02695443,-0.48217368,-0.46423474,1.0447912
5,-0.012675454,-0.007330383,-0.02023491,0.40890718,-1.7826245,1.2981682
5,0.0013744468,0.018325957,-0.014126259,-0.37443995,-0.60918593,0.8134308
5,0.039858956,0.11056661,0.0182496,-0.39238405,0.032012075,-0.90775204
5,0.00992656,0.13194689,0.048181996,-0.23855972,-0.13700384,0.7022724
5,-0.0035124752,0.042760566,0.02313652,-0.5359552,-0.03774339,-0.27107716
5,0.00992656,0.0842994,-0.004352415,-0.7487755,0.9285918,2.508769
5,-0.0065668016,0.049480084,-0.02023491,-0.47765148,0.099847764,0.7234459
5,0.033750303,0.12767084,0.026190847,-0.6111827,0.43521768,0.8254614
5,0.06795876,-0.07696902,-0.008017606,-0.9136703,0.1042029,0.2755289
5,0.0025961774,-0.004276057,-0.03306308,-0.2645266,0.38584056,0.82109547
5,-0.01572978,0.02443461,0.012140946,-0.051804304,-0.79523927,-0.15241241
5,-0.0041233404,-0.047036625,0.034742963,-0.69648564,0.5450225,-2.2815542
5,0.028863383,-0.08857546,0.070173144,-1.2528998,0.12366417,0.2981186
